source_id,title,name,url,title,organization_name,organization_title,is_organization,error,source_type,frequency,validator_schema,config,collections,child_datasets,download_ok,parsed_ok,validate_ok,schema_version,total_dataset,total_resources,dataset_types,resource_types
9d08c38b-5805-46f0-8b12-2b641d6d7aa7,Harvest Source - Ebola Data Collection Call - Guinea Roads- OHDR,harvest-source-ebola-data-collection-call-guinea-roads-ohdr,http://ebola-data.un.org/Guinea/Guinea_WADC00025_OHDR_2012_Roads,Harvest Source - Ebola Data Collection Call - Guinea Roads- OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
9fbd7162-7842-4b79-80a5-19b9bdaa6c2d,Harvest Source – Ebola Data Call Collection - Sierra Leone 2008 Malnutrition -OHDR,harvest-source-ebola-data-call-collection-sierra-leone-2008-malnutrition-ohdr,http://ebola-data.un.org/Sierra_Leone/Sierra_Leone_WADC00093_OHDR_2008_Malnutrition,Harvest Source – Ebola Data Call Collection - Sierra Leone 2008 Malnutrition -OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
9fdadff9-055f-41b4-89f8-4707069e6cef,Harvest Source - Ebola Data Call Collection - Liberia Market Centers - OHDR,harvest-source-ebola-data-call-collection-liberia-market-centers-ohdr,http://ebola-data.un.org/Liberia/Liberia_WADC00094_OHDR_Market_Centers,Harvest Source - Ebola Data Call Collection - Liberia Market Centers - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
9fceea1c-88e2-468b-b26b-8cd0c601609a,Current Topological Faces-Area Landmark Relationship File,current-topological-faces-area-landmark-relationship-file,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/facesal/,Current Topological Faces-Area Landmark Relationship File,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/SeriesCollection/SeriesCollection_tl_2013_facesal.dbf.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
9fdd39b7-86a8-44ee-bdf1-1c8683c834a7,Harvest Source - Ebola Data Call Collection - Liberia Administrative Boundaries Level 0 - DIVA-GIS,harvest-source-ebola-data-call-collection-liberia-administrative-boundaries-level-0-diva-gis,http://ebola-data.un.org/Liberia/Liberia_WADC00150_DIVA-GIS_LBR_adm_0,Harvest Source - Ebola Data Call Collection - Liberia Administrative Boundaries Level 0 - DIVA-GIS,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
a939dd8f-4d49-42b2-beff-b02977118b5a,Harvest Source - Ebola Data Call Collection - Guinea Railways - OSM,harvest-source-ebola-data-call-collection-guinea-railways-osm,http://ebola-data.un.org/Guinea/Guinea_WADC00359_OSM_Railways,Harvest Source - Ebola Data Call Collection - Guinea Railways - OSM,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
a8be4d04-89bc-4260-ab01-1eacb5e3d20c,2014_place_500k,2014-place-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/place_500k/,2014_place_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/ISOParent/Cart/SeriesCollection_cb_2014_place_500k.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
a81dc0c4-37e5-470a-b314-4af9620c53b1,Louisiana Geographic Information Center - LRA,louisiana-geographic-information-center--lra,http://lagic.lsu.edu/metadata/lra,Louisiana Geographic Information Center - LRA,lagic-lsu-edu,Louisiana Geographic Information Center,True,,waf,MANUAL,,"{'default_groups': ['local'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
a9a872de-6598-4135-9eb4-4e2e3bc81748,New Mexico Resource Geographic Information System (NM RGIS),new-mexico-resource-geographic-information-system-nm-rgis,http://rgismetadata.unm.edu/19115/collections/,New Mexico Resource Geographic Information System (NM RGIS),edac-unm-edu,"Earth Data Analysis Center, University of New Mexico",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
a093f275-00b0-4209-9d87-fb939ffff26b,2016_zcta510_500,2016-zcta510-500,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/zcta510_500/,2016_zcta510_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
963d3637-160d-4e1a-9b14-30b68e15e385,Harvest Source - Ebola Data Call Collection - Liberia Lakes - HR,harvest-source-ebola-data-call-collection-liberia-lakes-hr,http://ebola-data.un.org/Liberia/Liberia_WADC00267_HR_lbr_lakeresa_lake_unmil,Harvest Source - Ebola Data Call Collection - Liberia Lakes - HR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
97effad0-04ba-402d-b28f-4b47b73a54bb,2015TigerCnecta,2015tigercnecta,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2015/cnecta/,2015TigerCnecta,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
7d7f3175-3dea-453e-9918-584aab6e1057,2015_cbsa_5m,2015-cbsa-5m,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/cbsa_5m/,2015_cbsa_5m,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
7d8c8eec-8f8f-4792-8c94-ec7f5f057c5c,Harvest Source - Ebola Data Call Collection - Guinea Natural - OSM,harvest-source-ebola-data-call-collection-guinea-natural-osm,http://ebola-data.un.org/Guinea/Guinea_WADC00356_OSM_Natural,Harvest Source - Ebola Data Call Collection - Guinea Natural - OSM,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
7f555e28-a6d0-4b34-8b56-ddcfcf2a3217,Harvest Source – Ebola Data Call Collection - Sierra Leone Administrative Boundaries Level 2 2012 - OHDR,harvest-source-ebola-data-call-collection-sierra-leone-administrative-boundaries-level-2-2012-ohdr,http://ebola-data.un.org/Sierra_Leone/sierra_leone_wadc00133_ohdr_admin_2_2012,Harvest Source – Ebola Data Call Collection - Sierra Leone Administrative Boundaries Level 2 2012 - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
98ed1602-9fd5-49b3-9522-c49950a61588,2014 Current Elementary School Districts,2014-current-elementary-school-districts,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/elsd/,2014 Current Elementary School Districts,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/ParentFiles/SeriesCollection_tl_2014_elsd.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
980b1aa9-76bb-40a1-9047-3850efec326d,Harvest Source - Ebola Data Call Collection - Liberia Well Locations - OHDR,harvest-source-ebola-data-call-collection-liberia-well-locations-ohdr,http://ebola-data.un.org/Liberia/Liberia_WADC00059_OHDR_Bopulo_Well_Locations,Harvest Source - Ebola Data Call Collection - Liberia Well Locations - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
917b985a-a089-4c69-8a68-72b00e78693f,2014 Current Place,2014-current-place,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/place/,2014 Current Place,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/ParentFiles/SeriesCollection_tl_2014_place.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
8cad5a4f-4570-4e9f-b0e3-17b43977ff12,Harvest Source - Ebola Data Call Collection- Elevation in Guinea - DIVA-GIS,harvest-source-ebola-data-call-collection-elevation-in-guinea-diva-gis,ebola-data.un.org/Guinea/Guinea_WADC00160_DivaGIS_Elevation,Harvest Source - Ebola Data Call Collection- Elevation in Guinea - DIVA-GIS,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
85ebcb08-1b3f-4e28-aec2-b1eaa17208b4,USGS Map Indices Downloadable Data Collection,usgs-map-indices-downloadable-data-collection,http://thor-f5.er.usgs.gov/ngtoc/metadata/waf/map_indices/,USGS Map Indices Downloadable Data Collection,usgs-gov,"U.S. Geological Survey, Department of the Interior",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://thor-f5.er.usgs.gov/ngtoc/metadata/waf/collections/USGS_Map_Indices_Collection.xml', 'private_datasets': False}",-1,-1,,,,,-1,-1,,
9a6acc13-7990-4150-a54b-eb8718faa2b9,2014 American Indian Tribal Subdivision,2014-american-indian-tribal-subdivision,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/aitsn/,2014 American Indian Tribal Subdivision,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/ParentFiles/SeriesCollection_tl_2014_aitsn.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
9e4ad340-acb9-4255-ac8b-507198dbd88e,2016_kml_csa_20,2016-kml-csa-20,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/kml_csa_20/,2016_kml_csa_20,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
9b79ca68-0d1a-4e70-bacc-94033861f7cd,Population and Housing Unit Data,population-and-housing-unit-data,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/Tabblock//,Population and Housing Unit Data,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/Tabblock/SeriesInformation/SeriesCollection_tabblock2010_pophu.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
941d417c-c87a-4277-a00d-058960e25644,kml_division_500,kml-division-500,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/kml_division_500/,kml_division_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
8fefbcf9-3dfa-44ee-a98a-f504d0b02644,2014_csa_500k,2014-csa-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/csa_500k/,2014_csa_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
780e5e8c-8786-44cc-8553-3c5272b93a00,Harvest Source – Ebola Data Call Collection - Sierra Leone Administrative Boundaries Level 4 - COD,harvest-source-ebola-data-call-collection-sierra-leone-administrative-boundaries-level-4-cod,http://ebola-data.un.org/Sierra_Leone/Sierra_Leone_WADC00319_COD_Admin_Level_4,Harvest Source – Ebola Data Call Collection - Sierra Leone Administrative Boundaries Level 4 - COD,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
d5091b3d-8240-4132-88dd-e345f3b5bca8,2017_place_500kml,2017-place-500kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/place_500kml/,2017_place_500kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,{},-1,-1,,,,,-1,-1,,
766c83b9-566a-4c60-b2cb-312d94ec510b,2016_kml_cd114_500,2016-kml-cd114-500,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/kml_cd114_500/,2016_kml_cd114_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
80983dc9-6aef-4448-bae5-91c8f9dd960e,Harvest Source – Ebola Data Call Collection - Sierra Leone 2004 Population Density - OHDR,harvest-source-ebola-data-call-collection-sierra-leone-2004-population-density-ohdr,http://ebola-data.un.org/Sierra_Leone/Sierra_Leone_WADC00116_OHDR_2004_Population_Density,Harvest Source – Ebola Data Call Collection - Sierra Leone 2004 Population Density - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
80ea8694-2672-40fd-906e-7b386f78c473,2014_ua10_500k,2014-ua10-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/ua10_500k/,2014_ua10_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
f16a5bcf-9f0b-453a-af8b-fcb61bf6d518,2017_puma10_500,2017-puma10-500,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/puma10_500/,2017_puma10_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,{},-1,-1,,,,,-1,-1,,
47f0bb57-b79c-4fcf-86e1-0c5156cf85ea,2017_puma10_500kml,2017-puma10-500kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/puma10_500kml/,2017_puma10_500kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,{},-1,-1,,,,,-1,-1,,
80624363-b418-426e-ae5b-53440ca2aa17,Harvest Source – Ebola Data Call Collection - Sierra Leone Administrative Areas Level 3 - DivaGIS,harvest-source-ebola-data-call-collection-sierra-leone-administrative-areas-level-3-divagis,http://ebola-data.un.org/Sierra_Leone/sierra_leone_wadc00367_divagis_administrative_areas_3,Harvest Source – Ebola Data Call Collection - Sierra Leone Administrative Areas Level 3 - DivaGIS,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
7f8f9425-1b2c-4632-9d45-46ef7d6c1668,Harvest Source - Ebola Data Call Collection - Guinea Active Organizations - OHDR,harvest-source-ebola-data-call-collection-guinea-active-organizations-ohdr,http://ebola-data.un.org/Guinea/Guinea_WADC00072_OHDR_Active_Organizations,Harvest Source - Ebola Data Call Collection - Guinea Active Organizations - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
7a22d852-3774-405a-a2a0-f98a25d3bedd,2016_county_20,2016-county-20,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/county_20/,2016_county_20,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
7a152e3f-57ff-4c22-be82-78e9c1374c31,Harvest Source – Ebola Data Call Collection - Sierra Leone Ebola Care Facilities - EGN,harvest-source-ebola-data-call-collection-sierra-leone-ebola-care-facilities-egn,http://ebola-data.un.org/Sierra_Leone/SL_WADC00461_EGN_Ebola_Care_Facilities,Harvest Source – Ebola Data Call Collection - Sierra Leone Ebola Care Facilities - EGN,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
7cfbdc89-dd2e-4130-8899-54a01a2e2ba6,Harvest Source - Ebola Data Call Collection - Guinea Waterways - OSM,harvest-source-ebola-data-call-collection-guinea-waterways-osm,http://ebola-data.un.org/Guinea/Guinea_WADC00361_OSM_Waterways,Harvest Source - Ebola Data Call Collection - Guinea Waterways - OSM,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
7abb7b4f-e088-40e0-9251-7c9e1afc27f7,2014concity_500k,2014concity-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/concity_500k/,2014concity_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/SeriesCollection/ISO_SeriesCollection_cb_2013_concity_500k.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
7af0a5a0-d579-47d8-95f1-cf03f7ea0225,2014_sldl_500k,2014-sldl-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/sldl_500k/,2014_sldl_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/ISOParent/Cart/SeriesCollection_cb_2014_sldl_500k.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
7af3a53c-9655-4893-9ccb-4118d26f0337,2016_kml_cousub_500,2016-kml-cousub-500,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/kml_cousub_500/,2016_kml_cousub_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/ISOParent/SeriesCollection_cb_2015_cousub_500k.kml.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
7c6ac6ee-00ab-42dd-9a87-8fb532c5a15a,2014State5m,2014state5m,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/state_5m/,2014State5m,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/SeriesCollection/ISO_SeriesCollection_cb_2013_state_5m.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
668c0f95-a744-4c2f-9e5d-dec9bf4c593c,2016_concity_500,2016-concity-500,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/concity_500/,2016_concity_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/ISOParent/SeriesCollection_cb_2015_concity_500k.shp.iso.xml', 'private_datasets': False}",-1,-1,,,,,-1,-1,,
6318ec46-3fbd-44c8-a576-2e6962ad09e0,Harvest Source - Ebola Data Call Collection - Guinea Elevation - COD,harvest-source-ebola-data-call-collection-guinea-elevation-cod,http://ebola-data.un.org/Guinea/Guinea_WADC00251_COD_Elevation,Harvest Source - Ebola Data Call Collection - Guinea Elevation - COD,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
b2ceeefe-b6c5-4247-8983-760b305e3aab,2014 Rails,2014-rails,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/rails/,2014 Rails,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/ParentFiles/SeriesCollection_tl_2014_rails.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
b4cd1b4b-95b6-4cfc-896e-b2bd21b1c4a7,Harvest Source - Ebola Data Call Collection - Liberia ETUs - HDX,harvest-source-ebola-data-call-collection-liberia-etus-hdx,http://ebola-data.un.org/Liberia/LR_WADC00397_HDX_ETUs,Harvest Source - Ebola Data Call Collection - Liberia ETUs - HDX,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
b32e6425-179f-4ee7-9580-20dd13e37b0e,2014_division_500k,2014-division-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/division_500k/,2014_division_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
afb4e0fd-9018-4cc0-9d46-2f96021f86b5,Coastlines National Shapefile,coastlines-national-shapefile,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/coastline/,Coastlines National Shapefile,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/SeriesCollection/SeriesCollection_tl_2013_coastline.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
b0e60f27-b2b9-4237-bce3-b583c8c6c45e,Harvest Source – Ebola Data Call Collection - Sierra Leone 2013 GNS Geonames - OHDR,harvest-source-ebola-data-call-collection-sierra-leone-2013-gns-geonames-ohdr,http://ebola-data.un.org/Sierra_Leone/sierra_leone_wadc00134_ohdr_2013_gns_geonames,Harvest Source – Ebola Data Call Collection - Sierra Leone 2013 GNS Geonames - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
af014840-035f-4d2c-8980-a4921ee70aeb,Harvest Source - Ebola Data Call Collection - Guinea Settlement Points - EGN,harvest-source-ebola-data-call-collection-guinea-settlement-points-egn,http://ebola-data.un.org/Guinea/GN_WADC00449_EGN_Settlement_pts,Harvest Source - Ebola Data Call Collection - Guinea Settlement Points - EGN,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
a55b326c-7ec5-41d7-98d5-0d609e51cdaa,Harvest Source - Ebola Data Call Collection - Guinea Elevation Model - HR,harvest-source-ebola-data-call-collection-guinea-elevation-model-hr,http://ebola-data.un.org/Guinea/GN_WADC00442_HR_Elevation_Model,Harvest Source - Ebola Data Call Collection - Guinea Elevation Model - HR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
a198400d-18eb-4258-a418-63f8abb3b2a2,Harvest Source - Ebola Data Call Collection - Liberia Railways - OSM,harvest-source-ebola-data-call-collection-liberia-railways-osm,http://ebola-data.un.org/Liberia/Liberia_WADC00386_OSM_Railways,Harvest Source - Ebola Data Call Collection - Liberia Railways - OSM,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
a5c7e680-c416-474b-b4e2-08a8e06d7794,Harvest Source - Ebola Data Call Collection - Liberia Rivers- HR,harvest-source-ebola-data-call-collection-liberia-rivers-hr,http://ebola-data.un.org/Liberia/Liberia_WADC00276_HR_lbr_watrcrsl2_rvr,Harvest Source - Ebola Data Call Collection - Liberia Rivers- HR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
356a9615-e804-40ae-b8fb-36ddca13fe2a,Harvest Source - Ebola Data Call Collection - Liberia Educational Facilities - OHDR,harvest-source-ebola-data-call-collection-liberia-educational-facilities-ohdr,http://ebola-data.un.org/Liberia/Liberia_WADC00030_OHDR_Educational_Facilties_UNDP_LIBGov2007,Harvest Source - Ebola Data Call Collection - Liberia Educational Facilities - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
34311426-04d3-4b4b-9105-9cb26fad8087,Current Alaska Native Regional Corporation (ANRC),current-alaska-native-regional-corporation-anrc,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/anrc/,Current Alaska Native Regional Corporation (ANRC),census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/SeriesCollection/SeriesCollection_tl_2013_anrc.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
34395f91-f725-4e1f-9272-abaee84f82db,2016_kml_sldl_500,2016-kml-sldl-500,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/kml_sldl_500/,2016_kml_sldl_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/ISOParent/SeriesCollection_cb_2015_sldl_500k.kml.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
32af575b-dab7-4362-8a2e-2d37229f4de5,2016_bg_500,2016-bg-500,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/bg_500/,2016_bg_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/ISOParent/SeriesCollection_cb_2015_bg_500k.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
754358f9-5e42-4ae5-ba8a-f4b87d861991,2017_csa_5kml,2017-csa-5kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/csa_5kml/,2017_csa_5kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
31fe1e64-3508-4a4d-a3ea-3a66923bee17,Harvest Source - Ebola Data Call Collection - Guinea Land Use - OSM,harvest-source-ebola-data-call-collection-guinea-land-use-osm,http://ebola-data.un.org/Guinea/Guinea_WADC00355_OSM_Landuse,Harvest Source - Ebola Data Call Collection - Guinea Land Use - OSM,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
37a0d7e3-0e79-4694-9136-034ea9e2fc41,Harvest Source – Ebola Data Call Collection - Sierra Leone Railways - OSM,harvest-source-ebola-data-call-collection-sierra-leone-railways-osm,http://ebola-data.un.org/Sierra_Leone/Sierra_Leone_WADC00372_OSM_Railways,Harvest Source – Ebola Data Call Collection - Sierra Leone Railways - OSM,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
