dataset_id,dataset_name,dataset_title,datase_url,dataset_organization,dataset_groups,harvest_source_id,harvest_source_name,harvest_source_title,harvest_source_url,harvest_source_organization,harvest_source_groups
c34b15a5-c279-4a55-b241-6d98a4dfdeba,idea-part-b-state-performance-plan-and-annual-performance-report-fiscal-year-2008,"IDEA Part B State Performance Plan and Annual Performance Report, Fiscal Year 2008",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
0e9a60b4-d946-4fe1-a67c-f6174c267eaf,idea-part-c-state-performance-plan-and-annual-performance-report-fiscal-year-2007,"IDEA Part C State Performance Plan and Annual Performance Report, Fiscal Year 2007",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
3772e3f9-7f92-400d-be44-917d17c9ceba,idea-part-c-state-performance-plan-and-annual-performance-report-fiscal-year-2009,"IDEA Part C State Performance Plan and Annual Performance Report, Fiscal Year 2009",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
bdb3a4e7-9b09-4df6-b10e-bcaa2598933b,gun-free-schools-act-report-2003-04,"Gun Free Schools Act Report, 2003-04",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
eb08779f-a6f2-48c2-a029-a007d23391fe,frss-106-school-safety-and-discipline-201314,"School Safety and Discipline, 2013-14",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
d7e1f41d-25c3-4451-8084-e25c482671b4,postsecondary-education-participants-system,Postsecondary Education Participants System,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
8ec820ab-7f95-4779-b05f-106cf710c450,teacher-preparation-experiences-and-early-teacher-effectiveness-study,Teacher Preparation Experiences and Early Teacher Effectiveness Study,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
c8b25132-ef95-4560-8328-b12c53263769,200304-schools-and-staffing-survey,"Schools and Staffing Survey, 2003-04",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
9cbfff05-b076-4107-9657-53fa4e181f29,accredited-postsecondary-institutions-and-programs-2013,"Accredited Postsecondary Institutions and Programs, 2013",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b5892e0f-832f-41ac-b138-b2a41ab3f409,200910-private-school-universe-survey,"Private School Universe Survey, 2009-10",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
9039ec80-8d23-42e3-8989-e9d7d504dd33,investing-in-innovation-2010-applications,Investing in Innovation 2010 Applications,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b47a84aa-94d5-4d2f-8384-d31222351412,idea-part-b-state-performance-plan-and-annual-performance-report-fiscal-year-2006,"IDEA Part B State Performance Plan and Annual Performance Report, Fiscal Year 2006",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
7b89b523-d617-4c34-a34a-d384d02e3954,idea-part-b-state-performance-plan-and-annual-performance-report-fiscal-year-2013,"IDEA Part B State Performance Plan and Annual Performance Report, Fiscal Year 2012",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
ecb73a39-bf25-487e-89e6-f66f89120896,consolidated-state-performance-report-200405,"Consolidated State Performance Report, 2004-05",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e4ad200c-53b3-420c-816f-5d45c95b9497,2010-school-survey-on-crime-and-safety,"School Survey on Crime and Safety, 2010",,Department of Education,"['AAPI', 'Education', 'Safety']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
56f05f00-88b1-4f9a-8ed4-071d549cea68,educational-technology-and-teacher-education-programs-for-initial-licensure-2006,"Educational Technology and Teacher Education Programs for Initial Licensure, 2006",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
352f4b29-ed81-4247-a206-5f61618b4306,national-assessment-of-educational-progress-2004,"National Assessment of Educational Progress, 2004",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
35741b60-40b4-46ff-8fbc-e4781c6a3639,fafsa-application-volume,FAFSA Application Volume,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2c59d171-da06-4e2d-b183-ad98ae01cee6,early-childhood-longitudinal-study-kindergarten-class-of-199899,"Early Childhood Longitudinal Study, Kindergarten Class of 1998-99",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
f9021180-17b8-465c-a718-0f0690bf4b30,2012-beginning-postsecondary-students-longitudinal-study,"Beginning Postsecondary Students Longitudinal Study 2012, Base Year",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
800b3343-56e2-496e-849d-21342129b762,edfacts-homeless-neglected-or-delinquent-201112,"EDFacts Homeless, Neglected, or Delinquent, 2011-12",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b1cbc02e-851b-4bb5-b186-93232fae8259,edfacts-teacher-quality-201112,"EDFacts Teacher Quality, 2011-12",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b754ad3f-b249-41ba-83e5-769956711819,ready-to-learn-2010-applicants,Ready to Learn 2010 Applicants,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
48ba548c-5ec9-400e-be34-2317821f671e,college-affordability-and-transparency-list-explanation-form-201617,"College Affordability and Transparency List Explanation Form, 2016–17",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
fba976da-8fb0-4274-8449-ecf4a1fde638,gun-free-schools-act-report-2001-02,"Gun Free Schools Act Report, 2001-02",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
20ff8473-564f-4493-8428-df06e9e12e48,201112-national-postsecondary-student-aid-study,"National Postsecondary Student Aid Study, 2011-12",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
000201bb-1991-4165-aef5-b4f3510dc744,idea-part-c-section-618-table-2-program-settings-fiscal-year-2012,"IDEA Part C Section 618 Table 2 Program Settings, 2012",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
17dae234-33f8-4bc9-8132-054b477ff4d0,school-breakfast-participation-and-meals-served-data,School Breakfast Participation and Meals Served Data,,Department of Agriculture,"['Agriculture', 'Education']",50ca39af-9ddb-466d-8cf3-84d67a204346,usda-json,USDA JSON,http://www.usda.gov/data.json,Department of Agriculture,[]
762e657f-1a9a-4c0c-90d9-73c6f8f116e4,federal-cost-of-school-food-program-data,Federal Cost of School Food Program Data,,Department of Agriculture,"['Agriculture', 'Education']",50ca39af-9ddb-466d-8cf3-84d67a204346,usda-json,USDA JSON,http://www.usda.gov/data.json,Department of Agriculture,[]
be909989-356d-4a1a-b7f9-9f57a5eca06f,2012-program-for-international-student-assessment,"Program for International Student Assessment, 2012",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
39964d25-a1c6-4839-95ce-bd9acdc6d787,consolidated-state-performance-report-201213,"Consolidated State Performance Report, 2012-13",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
12e74d63-a45b-4888-a04f-eb2acf807476,national-public-education-financial-survey-201112,"National Public Education Financial Survey, 2011-12",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
bea68be3-240f-4bc3-b384-f96aa289778c,common-core-of-data-nonfiscal-survey-2009-10,"Common Core of Data Nonfiscal Survey, 2009-10",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
a32ad76c-5c1b-4a4d-bd6f-efc369c7adca,impact-evaluation-of-race-to-the-top-and-school-improvement-grants,Impact Evaluation of Race to the Top and School Improvement Grants,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
d689750e-b065-4234-8be4-65a8c054b65e,secondary-school-arts-education-survey-2009,"Secondary School Arts Education Survey, 2009",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
46408ed0-391b-4941-a631-4f5b92821b3b,vocational-rehabilitation-programs-performance-monitoring,Vocational Rehabilitation Programs - Performance Monitoring,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b6d928b5-a878-43f3-be36-33c4ce071f1a,national-postsecondary-student-aid-study-201516,"National Postsecondary Student Aid Study, 2015–16",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
ae4b3a2f-8aab-4276-8d71-4839887afaf4,national-assessment-of-educational-progress-2012-long-term-trend,"National Assessment of Educational Progress, 2012 Long-Term Trend",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
db5fa88e-c0db-4d6c-aad5-8c2a0b27fd63,high-school-and-beyond,High School and Beyond,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
7c172970-85a8-478b-9496-db0fb7f66069,school-district-finance-survey-200708,"School District Finance Survey, 2007-08",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
986aee7b-063e-4df3-bf1c-5861a223a15c,201112-private-school-universe-survey,"Private School Universe Survey, 2011-12",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
102b6503-8ea8-48d6-944a-d3411ea15439,200304-integrated-postsecondary-education-data-system,"Integrated Postsecondary Education Data System, 2003-04",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
a3000b71-8921-4450-88ae-47ca2196ba9c,2008-school-survey-on-crime-and-safety,"School Survey on Crime and Safety, 2008",,Department of Education,"['AAPI', 'Education', 'Safety']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b1efbf4b-747a-4bda-9a07-9a124e8ba03b,consolidated-state-performance-report-200910,"Consolidated State Performance Report, 2009-10",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
86ed1fda-1602-40dc-aec0-e935eedbb6d0,gun-free-schools-act-report-2000-01,"Gun Free Schools Act Report, 2000-01",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
f0f77c11-bd82-4c57-9ed6-4ccf3f90fe2e,2010-academic-libraries-survey,"Academic Libraries Survey, 2010",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
916dc36a-594e-475d-9b73-53944ecec6d5,private-school-universe-survey-1993-94,"Private School Universe Survey, 1993-94",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
13fdcec3-886d-4988-8fec-1b012c1b872c,199091-schools-and-staffing-survey,"Schools and Staffing Survey, 1990-91",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
973664b4-9e6f-4858-9fd2-e2b1cfe673d2,promise-neighborhood-2010-applications,Promise Neighborhood 2010 Applications,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e8a3706e-5031-4e68-89d8-d196ffdc8158,free-application-for-federal-student-aid-2014-15-3ae30,"Free Application for Federal Student Aid, 2014-15",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
f0db828c-eda7-4003-a7ac-3058ef515b7e,carl-d-perkins-career-and-technical-education-act-of-2006-consolidated-annual-report-20080-1eb3a,"Carl D. Perkins Career and Technical Education Act of 2006 Consolidated Annual Report, 2008-09",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
d5c0f21b-da5a-4320-925c-1309f136dba8,edfacts-migrant-education-program-201112,"EDFacts Migrant Education Program, 2011-12",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
44451201-c94c-4e45-9653-fe1fc62dd306,national-assessment-of-educational-progress-2004-long-term-trend-study,"National Assessment of Educational Progress, 2004 Long-Term Trend Study",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
5cd5bbbc-e7a6-4368-92a6-266dafce7581,carl-d-perkins-career-and-technical-education-act-of-2006-consolidated-annual-report-20101-27ee7,"Carl D. Perkins Career and Technical Education Act of 2006 Consolidated Annual Report, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2df583af-35f5-421c-b94e-26c3b1d60bbf,free-application-for-federal-student-aid-2013-14-1b3d2,"Free Application for Federal Student Aid, 2013-14",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e0c78986-4635-4d86-9760-875d3398df68,national-household-education-surveys-program-2003-parent-and-family-involvement-in-educati,"National Household Education Surveys Program, 2003 Parent and Family Involvement in Education Survey",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
9f3035ed-2580-4408-8990-1ce8e3e50ecc,research-education-and-economics-information-system-reeis,"Research, Education, and Economics Information System (REEIS)",,Department of Agriculture,"['AAPI', 'Agriculture', 'Education', 'Research']",50ca39af-9ddb-466d-8cf3-84d67a204346,usda-json,USDA JSON,http://www.usda.gov/data.json,Department of Agriculture,[]
1a0b0825-1a6b-42d5-8cb6-9d579bc06e91,free-application-for-federal-student-aid-2013-14-c121e,"Free Application for Federal Student Aid, 2013-14",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
919fcade-9074-4452-9b1e-2e81a913c0c7,teacher-follow-up-survey-2012-13,"Teacher Follow-Up Survey, 2012-13",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
6f315ea4-26e8-4764-b9a6-2168f4c8904b,internet-access-in-u-s-public-schools-2005,"Internet Access in U.S. Public Schools, 2005",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
a83217c7-fe35-4d7a-9567-0cd1babb76ae,common-core-of-data-nonfiscal-survey-200001,"Common Core of Data Nonfiscal Survey, 2000–01",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
60d4393a-8a55-4d19-b4a9-d3f70b4df041,idea-part-b-state-performance-plan-and-annual-performance-report-fiscal-year-2007,"IDEA Part B State Performance Plan and Annual Performance Report, Fiscal Year 2007",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
cff3caaa-1374-46fc-971a-f76dffd82280,free-application-for-federal-student-aid-2014-15-da7f1,"Free Application for Federal Student Aid, 2014-15",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
c00d0cc5-f23a-4385-a680-95a58171eeb5,common-core-of-data-nonfiscal-survey-199798,"Common Core of Data Nonfiscal Survey, 1997–98",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
75ba3a6f-ef99-49d9-a413-3c4e42109fea,common-core-of-data-nonfiscal-survey-2007-08,"Common Core of Data Nonfiscal Survey, 2007-08",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e4fb841e-ffa4-4045-80da-8a4b81b65849,common-core-of-data-nonfiscal-survey-199495,"Common Core of Data Nonfiscal Survey, 1994–95",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e2c531de-4943-4d58-8733-9d4eb4c61b04,national-public-education-financial-survey-200708,"National Public Education Financial Survey, 2007-08",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
7cef980d-1801-41a1-8f1a-9ee7c9718f8f,campus-safety-and-security-survey-2010,"Campus Safety and Security Survey, 2010",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
4db96f56-6a7d-4586-9d14-dd34ab750b0f,common-core-of-data-nonfiscal-survey-198990,"Common Core of Data Nonfiscal Survey, 1989–90",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
991fbdae-e022-47b6-891a-247764ea7b5e,common-core-of-data-nonfiscal-survey-199899,"Common Core of Data Nonfiscal Survey, 1998–99",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
06021d8e-1062-4747-b43d-68f0097396a0,common-core-of-data-nonfiscal-survey-199596,"Common Core of Data Nonfiscal Survey, 1995–96",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
75a10555-46d7-4fbf-b3bd-5a6d3b50d89a,common-core-of-data-nonfiscal-survey-199091,"Common Core of Data Nonfiscal Survey, 1990–91",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
4312c8ee-6f37-47eb-a3dc-9ce3ee83bfde,common-core-of-data-nonfiscal-survey-199394,"Common Core of Data Nonfiscal Survey, 1993–94",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
7be13e71-78d4-4135-a750-c8bbb40f9511,common-core-of-data-nonfiscal-survey-19992000,"Common Core of Data Nonfiscal Survey, 1999–2000",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
1498e053-e786-42fe-b060-31168d6a7d3c,common-core-of-data-nonfiscal-survey-2012-13,"Common Core of Data Nonfiscal Survey, 2012-13",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
ebd35283-3011-481d-b81f-710f06c9a6e4,common-core-of-data-nonfiscal-survey-199293,"Common Core of Data Nonfiscal Survey, 1992–93",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
0f5fb7bd-16d7-458a-becf-0ec035534b5a,common-core-of-data-nonfiscal-survey-199697,"Common Core of Data Nonfiscal Survey, 1996–97",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
20357d1b-f6d0-4f33-8318-b1d5f2f3c292,national-household-education-surveys-program-2003-adult-education-for-work-related-reasons,"National Household Education Surveys Program, 2003 Adult Education for Work-Related Reasons",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
71e64d06-40a0-4848-8465-aa307eb9cdf7,edfacts-state-fiscal-stabilization-fund-201011,"EDFacts State Fiscal Stabilization Fund, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
435b72d2-0943-4b9d-886a-8564a6071bc9,national-household-education-surveys-program-2005-early-childhood-program-participation-su,"National Household Education Surveys Program, 2005 Early Childhood Program Participation Survey",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
a067adff-c81b-43fb-8b27-0b5034356926,2003-adult-literacy-and-lifeskills-survey,"Adult Literacy and Lifeskills Survey, 2003",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
fe78acce-01c2-4642-bc7a-b6d25208c7d2,trends-in-international-mathematics-and-science-study-2007,"Trends in International Mathematics and Science Study, 2007",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b5d3ee93-b98d-4321-905b-112ca4744dd3,1999-2000-national-postsecondary-student-aid-study,"National Postsecondary Student Aid Study, 1999-2000",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
91f05b4e-dcf7-4fd3-b6f8-64082a2e38a8,national-public-education-financial-survey-201011,"National Public Education Financial Survey, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
6fc9dd39-4f3d-4f87-809f-ed7272026b4d,national-public-education-financial-survey-200809,"National Public Education Financial Survey, 2008-09",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
61ee2c7d-37ee-4188-9915-4d0dfd57ee9d,idea-part-b-state-performance-plan-and-annual-performance-report-fiscal-year-2010,"IDEA Part B State Performance Plan and Annual Performance Report, Fiscal Year 2010",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b1c59771-9793-42cc-a5ee-023d0c1ef8aa,principal-follow-up-survey-2012-13,"Principal Follow-Up Survey, 2012-13",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
4763ec64-0f7d-46c6-8dfa-ab853db09e84,progress-in-international-reading-literacy-study-2006,"Progress in International Reading Literacy Study, 2006",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
baaf03b3-3100-4661-9193-826be26e9721,state-library-agencies-survey-fiscal-year-2000,"State Library Agencies Survey, Fiscal Year 2000",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
8e36e69b-c20b-49b6-9e5b-b9f2f4631884,state-library-agencies-survey-fiscal-year-2002,"State Library Agencies Survey, Fiscal Year 2002",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
c7cbb7c7-d976-4f53-9384-da28f2fdb032,state-library-agencies-survey-fiscal-year-2001,"State Library Agencies Survey, Fiscal Year 2001",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
c9a6d5f4-5dae-4d15-9e4f-3b98ff119e61,distance-education-courses-for-public-elementary-and-secondary-school-students-200910,"Distance Education Courses for Public Elementary and Secondary School Students, 2009-10",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2671c737-bf8f-4c2a-809e-efb5d04be8da,dual-credit-and-exam-based-courses-201011,"Dual Credit and Exam-Based Courses, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
6d8ac204-227e-4541-b38b-7fdeaa8f03eb,distance-education-courses-for-public-elementary-and-secondary-school-students-2003,"Distance Education Courses for Public Elementary and Secondary School Students, 2003",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
